date,AQI,co,no,no2,o3,so2,pm2_5,pm10,nh3
4/21/2022 3:00,396.9,6835.94,177.03,84.31,0.88,137.33,347.31,500.46,74.98
4/21/2022 4:00,203.5,2616.88,25.03,94.59,15.91,69.62,153.03,229.79,38.5
4/21/2022 5:00,179.0,1655.58,2.99,63.75,58.65,55.31,109.71,190.36,30.91
4/21/2022 6:00,165.6,1094.82,0.82,36.67,104.43,43.87,83.74,178.25,23.31
4/21/2022 7:00,148.2,380.52,0.23,8.83,110.15,12.4,54.65,171.74,7.09
4/21/2022 8:00,145.1,340.46,0.33,8.23,110.15,11.56,53.42,188.26,4.81
4/21/2022 9:00,139.1,340.46,0.45,9,111.58,12.99,50.99,185.75,4.02
4/21/2022 10:00,136.1,353.81,1.23,8.4,124.45,14.54,49.76,177.21,3.83
4/21/2022 11:00,137.0,397.21,1.41,12.17,124.45,17.88,50.12,174.65,4.43
4/21/2022 12:00,140.0,467.3,1.33,18.85,115.87,22.41,51.35,175.22,5.51
4/21/2022 13:00,161.9,1268.39,0.82,67.17,62.94,49.59,76.68,210.4,16.97
4/21/2022 14:00,191.4,2563.48,3.32,119.27,7.87,91.55,133.79,288.64,35.97
4/21/2022 15:00,238.7,3417.97,14.98,120.64,0.13,117.3,188.54,358.24,48.64
4/21/2022 16:00,258.5,3578.19,14.75,104.19,0.14,113.49,208.53,380.04,51.17
4/21/2022 17:00,247.6,3231.05,8.94,87.74,0.63,95.37,197.49,359.6,47.62
4/21/2022 18:00,216.8,2590.18,3.21,74.71,4.02,76.29,166.42,299.55,39.52
4/21/2022 19:00,199.4,2296.45,2.88,69.23,3.31,66.76,149.33,255.35,32.17
4/21/2022 20:00,210.3,2403.26,7.49,65.12,0.34,69.62,159.87,255.56,30.91
4/21/2022 21:00,223.6,2510.07,10.39,60.32,0.09,74.39,173.27,265.64,30.4
4/21/2022 22:00,237.3,2643.59,13.41,57.58,0.03,80.11,187.11,282.25,30.4
4/21/2022 23:00,241.7,2643.59,14.31,55.52,0.02,80.11,191.56,287.61,30.91
4/22/2022 0:00,241.7,2616.88,16.54,54.84,0.01,77.25,191.59,287.16,32.42
4/22/2022 1:00,243.9,2803.8,25.48,55.52,0.11,75.34,193.79,290.73,38
4/22/2022 2:00,283.0,3791.81,54.09,67.17,3.26,93.46,233.26,343.21,51.17
4/22/2022 3:00,332.1,4699.71,63.48,111.04,20.38,118.26,281.87,400.66,58.26
4/22/2022 4:00,204.0,1976.01,13.19,89.11,117.3,131.61,153.55,224.91,27.36
4/22/2022 5:00,208.4,1642.23,7.15,72.66,205.99,127.79,158,228.46,21.53
4/22/2022 6:00,250.5,1562.12,3.38,54.15,326.16,131.61,200.44,273.05,19.51
4/22/2022 7:00,181.7,734.33,1.05,15.59,268.94,58.65,114.95,183.11,8.11
4/22/2022 8:00,162.2,487.33,0.79,9.25,223.16,33.86,77.24,145.23,4.94
4/22/2022 9:00,155.5,433.92,0.81,9.08,208.85,27.66,64.15,129,4.62
4/22/2022 10:00,143.9,407.22,0.85,9.34,188.83,22.89,52.94,113.4,4.69
4/22/2022 11:00,123.4,407.22,0.91,11.14,165.94,20.03,44.6,102.03,5.07
4/22/2022 12:00,110.8,427.25,0.73,14.05,147.34,18.84,39.49,94.27,5.64
4/22/2022 13:00,128.5,720.98,0.38,32.56,118.73,33.38,46.68,103.58,10.89
4/22/2022 14:00,152.7,1014.71,0,42.16,92.98,46.25,58.84,123.9,17.48
4/22/2022 15:00,156.6,1108.17,0,40.78,80.11,47.21,66.35,139.57,21.53
4/22/2022 16:00,157.5,1108.17,0,38.73,74.39,46.73,68.06,141.13,23.05
4/22/2022 17:00,155.6,1041.41,0,35.64,79.39,44.82,64.46,130.63,22.29
4/22/2022 18:00,151.4,854.49,0,33.24,84.4,44.35,56.34,112.5,20.77
4/22/2022 19:00,142.2,714.3,0,32.22,77.96,44.35,52.23,101.27,20.52
4/22/2022 20:00,149.0,727.65,0,27.42,72.96,37.67,55.01,102.13,21.03
4/22/2022 21:00,152.9,774.38,0,25.36,68.66,36.72,59.2,107.2,21.03
4/22/2022 22:00,159.8,1001.36,0,30.85,51.5,42.92,72.46,123.21,21.53
4/22/2022 23:00,170.9,1375.2,0.02,41.13,28.61,50.07,94.06,151.3,22.29
4/23/2022 0:00,182.8,1762.39,1.4,53.47,8.67,55.79,117.12,183.42,24.32
4/23/2022 1:00,205.6,2510.07,18.1,59.63,0.36,68.66,155.15,236.78,32.93
4/23/2022 2:00,271.0,3952.03,60.8,65.12,3.67,93.46,221.12,329.02,47.62
4/23/2022 3:00,287.7,4486.08,67.06,94.59,20.21,103.95,237.95,349.97,49.14
4/23/2022 4:00,169.8,1482.01,8.83,55.52,115.87,88.69,91.91,142.76,25.33
4/23/2022 5:00,171.2,1228.33,4.92,43.87,194.55,95.37,94.59,140.02,23.05
4/23/2022 6:00,180.4,1081.47,2.37,30.85,294.69,91.55,112.37,155.44,21.28
4/23/2022 7:00,138.9,467.3,0.83,8.74,220.3,27.89,50.9,86.3,8.23
4/23/2022 8:00,104.8,370.5,0.72,6.43,188.83,15.97,37.05,71.51,6.08
4/23/2022 9:00,98.9,360.49,0.71,6.51,180.24,14.31,34.86,69.49,6.02
4/23/2022 10:00,98.9,370.5,0.73,7.28,174.52,14.31,34.9,69.05,6.4
4/23/2022 11:00,103.1,407.22,0.8,10.02,168.8,15.97,36.34,70.95,7.16
4/23/2022 12:00,105.2,447.27,0.63,13.71,157.36,17.64,37.21,71.98,7.98
4/23/2022 13:00,120.1,647.54,0.23,25.7,134.47,27.66,43.25,81.01,11.53
4/23/2022 14:00,137.4,821.11,0,29.82,111.58,34.33,50.28,92.07,15.96
4/23/2022 15:00,143.6,841.14,0,26.73,105.86,32.9,52.82,95.4,18.75
4/23/2022 16:00,147.6,827.79,0,24.68,107.29,31.95,54.41,96.54,20.27
4/23/2022 17:00,151.7,827.79,0,23.99,108.72,31.47,56.81,98.98,21.28
4/23/2022 18:00,151.4,754.36,0,23.31,110.15,31.95,56.26,95.66,20.52
4/23/2022 19:00,144.3,680.92,0,23.31,103,34.33,53.08,86.04,19.76
4/23/2022 20:00,141.4,687.6,0,23.99,92.98,37.19,51.9,79.9,20.01
4/23/2022 21:00,137.0,700.95,0,23.99,85.83,38.62,50.14,75.03,20.01
4/23/2022 22:00,137.4,741,0,24.68,79.39,39.58,50.27,74.05,19.76
4/23/2022 23:00,142.1,814.44,0,26.39,71.53,41.01,52.18,75.91,20.01
4/24/2022 0:00,151.2,921.25,0,29.82,62.23,42.44,55.89,80.52,21.28
4/24/2022 1:00,156.6,1188.28,0.09,40.78,46.49,47.21,66.26,95.64,25.33
4/24/2022 2:00,167.2,1708.98,5.53,58.26,33.26,57.7,86.87,126.95,32.42
4/24/2022 3:00,170.5,1922.61,12.96,63.06,53.64,62.94,93.27,136.96,34.45
4/24/2022 4:00,161.6,1428.6,7.71,47.98,113.01,61.99,76.1,110.35,29.89
4/24/2022 5:00,165.0,1228.33,3.8,34.62,194.55,56.74,82.63,113.85,27.87
4/24/2022 6:00,164.9,961.3,1.68,20.73,263.21,45.78,82.36,108.92,24.07
4/24/2022 7:00,118.1,453.95,0.61,5.74,191.69,13.35,42.45,73.96,10.51
4/24/2022 8:00,105.4,380.52,0.54,4.63,171.66,9.42,37.3,75.91,7.85
4/24/2022 9:00,102.3,370.5,0.51,4.63,168.8,8.82,36.03,76.05,7.22
4/24/2022 10:00,103.2,377.18,0.54,5.4,168.8,9.42,36.41,76.5,7.35
4/24/2022 11:00,107.1,403.88,0.62,7.71,165.94,11.44,37.96,77.65,7.98
4/24/2022 12:00,108.0,433.92,0.52,10.45,154.5,12.76,38.34,77.73,8.74
4/24/2022 13:00,119.9,567.44,0.19,18.16,140.19,19.79,43.18,83.86,11.27
4/24/2022 14:00,135.7,707.63,0,21.93,125.89,25.99,49.6,91.8,15.07
4/24/2022 15:00,145.5,774.38,0,22.28,117.3,28.13,53.56,96.45,18.24
4/24/2022 16:00,151.8,854.49,0,23.31,108.72,30.52,57.14,100.26,21.03
4/24/2022 17:00,153.6,947.95,0,25.7,97.27,31.95,60.54,102.95,23.81
